#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc
1,1175206,.,347,0.189275,1_1175206,-6.03152,1.62429e-09,-0.2976187,cg04972348,0.728739678452034
1,1184277,.,347,0.185697,1_1184277,-6.17638,6.5586e-10,-0.1484863,cg06443533,0.397123157675058
1,1185634,.,347,0.192274,1_1185634,6.67536,2.46621e-11,0.7438649,cg02709725,0.972026980733111
1,1185961,.,347,0.198459,1_1185961,6.78022,1.1999e-11,0.2149066,cg24807889,0.593997456282313
1,1186277,.,347,0.213377,1_1186277,7.06464,1.61036e-12,-0.2553314,cg12108798,0.670151481144594
1,1186414,.,347,0.188277,1_1186414,6.62211,3.54108e-11,0.1027804,cg08090128,0.193617867451045
1,1187726,.,347,0.182524,1_1187726,6.51659,7.19253e-11,-0.0935888,cg06440474,0.151571710394197
1,1189019,.,347,0.182524,1_1189019,6.51659,7.19253e-11,-0.3254929,cg19928336,0.759705306762115
1,1189511,.,347,0.182524,1_1189511,6.51659,7.19253e-11,-0.160016,cg12208770,0.440027721010084
1,1190173,.,347,0.205784,1_1190173,6.88481,5.78634e-12,0.4273499,cg06910084,0.864454498560791
1,1190856,.,347,0.186444,1_1190856,6.56996,5.03295e-11,-0.1826229,cg15924570,0.512015719072764
1,1191614,.,347,0.180412,1_1191614,6.46281,1.02774e-10,0.1421422,cg10056813,0.371941927633988
1,1195463,.,347,0.215881,1_1195463,-7.09977,1.24966e-12,-0.1256993,cg15492552,0.30088321343209
1,1196039,.,347,0.205784,1_1196039,6.88481,5.78634e-12,-0.1212249,cg10483828,0.280450781425348
1,1197697,.,347,0.212645,1_1197697,-7.03757,1.95621e-12,0.1710774,cg09021712,0.476998255623939
1,1199253,.,347,0.176221,1_1199253,6.40726,1.48163e-10,-0.1811031,cg26863172,0.50766856067318
1,1199327,.,347,0.178645,1_1199327,6.4369,1.2194e-10,0.1249892,cg07181952,0.297740973936738
1,1259424,.,347,0.228047,1_1259424,-6.78428,1.1667e-11,0.2811904,cg03278726,0.707933170314893
1,1284756,.,347,0.179499,1_1284756,6.51905,7.07536e-11,-0.3679865,cg16995668,0.808854972653066
1,1309988,.,347,0.23254,1_1309988,-6.80915,9.8174e-12,-0.1650177,cg08161163,0.4574557310432
1,1312114,.,347,0.23659,1_1312114,-6.90109,5.16053e-12,0.3422252,cg12208770,0.779137577325474
1,1363898,.,347,0.259279,1_1363898,7.49325,6.71874e-14,0.5290623,cg00060374,0.921562141920546
1,1367874,.,347,0.286079,1_1367874,7.84152,4.45108e-15,-0.203698,cg14795268,0.568540591197792
1,1367919,.,347,0.278887,1_1367919,7.75131,9.09506e-15,0.3858665,cg05387269,0.827661157903441
1,1368763,.,347,0.290629,1_1368763,7.87755,3.3386e-15,0.4077113,cg00968800,0.848203843927563
1,1370113,.,347,0.2377,1_1370113,-6.94128,3.88561e-12,-0.3775933,cg02506753,0.818994404608618
1,1370320,.,347,0.269196,1_1370320,7.67994,1.59161e-14,-0.0975992,cg07671976,0.169921129001138
1,1430908,.,347,0.265151,1_1430908,-7.17964,6.98956e-13,0.1737922,cg09603935,0.485586256049205
1,1431450,.,347,0.265151,1_1431450,-7.17964,6.98956e-13,0.4956615,cg00305774,0.906504593261117
1,1434687,.,347,0.207141,1_1434687,7.00973,2.38775e-12,0.8738788,cg09668627,0.984095857992826
1,1559703,.,347,0.164436,1_1559703,-6.14879,7.80752e-10,-0.1185267,cg08271362,0.267751881209172
1,1560765,.,347,0.172601,1_1560765,-6.34664,2.20069e-10,0.1519623,cg13853186,0.410511145499864
1,1613421,.,347,0.22193,1_1613421,-6.91859,4.56169e-12,-0.4385921,cg07147033,0.873050374273013
1,1613974,.,347,0.221502,1_1613974,7.03219,2.03311e-12,-0.1507638,cg13947830,0.405982855500297
1,1616547,.,347,0.223958,1_1616547,-6.93225,4.142e-12,-0.340577,cg01229567,0.777133316795231
1,1617375,.,347,0.22193,1_1617375,-6.91859,4.56171e-12,0.5230181,cg00078456,0.919171992329471
1,1624723,.,347,0.174411,1_1624723,6.48996,8.5858e-11,0.254655,cg11521998,0.669037128040353
1,1627156,.,347,0.236741,1_1627156,7.46681,8.21605e-14,-0.3717438,cg04575144,0.812831992565729
1,1814287,.,347,0.240419,1_1814287,7.47816,7.53713e-14,0.1417978,cg20429981,0.370575565347162
1,2300128,.,347,0.184543,1_2300128,-5.85469,4.77892e-09,0.146787,cg04347414,0.390413413188743
1,2349222,.,347,0.209601,1_2349222,6.20953,5.31418e-10,0.1200489,cg05787839,0.274690009017204
1,3089719,.,347,0.179067,1_3089719,-5.40253,6.57077e-08,-0.2276136,cg03525023,0.620352104079792
1,3135937,.,347,0.225039,1_3135937,-6.34491,2.22553e-10,-0.4192238,cg17455155,0.858122767848353
1,3141097,.,347,0.256855,1_3141097,-7.42443,1.13268e-13,-0.1788891,cg00049709,0.501033631412945
1,3359810,.,347,0.172997,1_3359810,6.37801,1.794e-10,0.3979349,cg22862319,0.839088199276261
1,3361182,.,347,0.191048,1_3361182,-6.50978,7.52585e-11,-0.2039661,cg27588093,0.569099736571651
